ElementId,Category,Family,Type,Original Category,Original Family,Original Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Room Id,Room Number,Room Name,Room Level,Room Area (SF),Room Volume (CF),Room Location X (ft),Room Location Y (ft),Room Location Z (ft),Comments,Parameter Snapshot
1351590,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,114.629,150.166,-15,,,,,,,180,113.49,148.869,-15,115.947,151.142,-12.2,114.719,150.006,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1351641,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,112.129,150.166,-15,,,,,,,180,110.99,148.869,-15,113.447,151.142,-12.2,112.219,150.006,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1352336,Walls,,"Generic - 8"" - INTERIOR",,,,L 0,,C1010,Partitions,"14' - 3 1/4""","0' - 8""",,,189 SF,126.04 CF,,,Default Wall; Bamboo,,,,"0' - 0""","-1' - 9 1/32""",Curve,110.048,161.968,0,110.048,169.104,0,110.048,154.833,0,,109.715,154.833,0,110.382,169.104,13.248,110.048,161.968,6.624,,,,,,,,,,,"Area=189 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=14' - 3 1/4"" | Related to Mass=False | Top Offset=-1' - 9 1/32"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=13' - 2 31/32"" | Volume=126.04 CF | Width=0' - 8"""
1355120,Walls,,Storefront - INTERIOR ISLAND,,,,L 1,,C1010,Partitions,"6' - 11""",,,,61 SF,,,,,,,,"0' - 0""","-3' - 0""",Curve,8.548,165.646,15,8.548,169.104,15,8.548,162.187,15,,8.048,162.187,15,9.048,169.104,24,8.548,165.646,19.5,,,,,,,,,,,"Adjust for Mullion Size=False | Area=61 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Border 1 Type=2.5"" x 5"" rectangular | Border 2 Type=2.5"" x 5"" rectangular | Export Type to IFC=0 | Family and Type=Storefront - INTERIOR ISLAND | Interior Type=2.5"" x 5"" rectangular | Length=6' - 11"" | Offset=0' - 0"" | Related to Mass=False | Top Offset=-3' - 0"" | Type=Storefront - INTERIOR ISLAND | Type Id=Storefront - INTERIOR ISLAND | Type IfcGUID=21niu4ukDA1u2Qnv1EMNkX | Type Mark=CW03 | Type Name=Storefront - INTERIOR ISLAND | Unconnected Height=9' - 0"""
1368267,Walls,,"Generic - 8"" - INTERIOR",,,,L 1,,C1010,Partitions,"5' - 6""","0' - 8""",,,26 SF,17.26 CF,,,Default Wall; Bamboo,,,,"0' - 0""","0' - 0""",Curve,16.821,187.249,15,16.821,184.499,15,16.821,189.999,15,,16.488,184.499,15,17.154,189.999,27,16.821,187.249,21,,,,,,,,,,,"Area=26 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=5' - 6"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=12' - 0"" | Volume=17.26 CF | Width=0' - 8"""
1369224,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,3.742,185.796,15,,,,,,,180,2.637,184.662,15.002,4.846,186.763,17.917,3.742,185.713,16.46,,,,,,,,,,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1369279,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,13.882,205.666,15,,,,,,,270,12.915,204.562,15.002,15.016,206.771,17.917,13.965,205.666,16.46,1440385,159,Room Name 159,L 1,85.687,784.576,13.382,204.02,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1369532,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,23.548,205.666,15,,,,,,,270,22.582,204.562,15.002,24.682,206.771,17.917,23.632,205.666,16.46,1440384,158,Room Name 158,L 1,85.687,784.576,23.048,204.02,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1369595,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,33.215,205.666,15,,,,,,,270,32.248,204.562,15.002,34.349,206.771,17.917,33.299,205.666,16.46,1440383,157,Room Name 157,L 1,85.687,784.576,32.715,204.02,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1369656,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,42.882,205.666,15,,,,,,,270,41.915,204.562,15.002,44.016,206.771,17.917,42.965,205.666,16.46,1440382,156,Room Name 156,L 1,85.687,784.576,42.382,204.02,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1369715,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,52.548,205.666,15,,,,,,,270,51.582,204.562,15.002,53.682,206.771,17.917,52.632,205.666,16.46,1440381,155,Room Name 155,L 1,85.687,784.741,52.048,204.02,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1369810,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,4.215,205.666,15,,,,,,,270,3.248,204.562,15.002,5.349,206.771,17.917,4.299,205.666,16.46,1440388,162,Room Name 162,L 1,85.588,783.668,3.548,204.02,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1370173,Doors,Door-Passage-Single-Flush,"36"" x 96""",,,,L 1,183,C1020,Interior Doors,,"4' - 0""","0' - 1 3/4""","8' - 0""",70 SF,6.80 CF,,,Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,,,,,Point,16.821,186.729,15,,,,,,,270,16.446,184.499,15,21.071,188.895,23.333,18.759,186.697,19.167,,,,,,,,,,,"Area=70 SF | Assembly Code=C1020 | Assembly Description=Interior Doors | Door Handle Material=Aluminum | Export Type to IFC=0 | Family and Type=36"" x 96"" | Frame Material=Metal - Paint Finish - Grey | Head Height=8' - 0"" | Height=8' - 0"" | Level=L 1 | Mark=183 | Masonry Frame Depth=0' - 5 3/4"" | MF Opening Height=0' - 4"" | MF Opening Width=0' - 4"" | Panel Material=Wood - Birch | Rough Height=8' - 4"" | Rough Width=4' - 4"" | Sill Height=0' - 0"" | Strike Height=3' - 4"" | Thickness=0' - 1 3/4"" | Type=36"" x 96"" | Type Id=36"" x 96"" | Type IfcGUID=3txS939Df6TQnAmwoSbdHB | Type Mark=14 | Type Name=36"" x 96"" | Volume=6.80 CF | Width=4' - 0"""
1370272,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,20.048,161.453,15,,,,,,,180,18.944,160.319,15.002,21.153,162.42,17.917,20.048,161.37,16.46,,,,,,,,,,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378153,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,3.798,133.937,15,,,,,,,270,2.832,132.833,15.002,4.932,135.041,17.917,3.882,133.937,16.46,1440394,168,Room Name 168,L 1,77.636,710.852,3.194,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378210,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,13.63,133.916,15,,,,,,,270,12.663,132.812,15.002,14.764,135.021,17.917,13.714,133.916,16.46,1440395,169,Room Name 169,L 1,80.906,740.954,13.048,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378267,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,23.297,133.916,15,,,,,,,270,22.33,132.812,15.002,24.431,135.021,17.917,23.38,133.916,16.46,1440396,170,Room Name 170,L 1,81.094,742.827,22.715,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378326,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,32.963,133.916,15,,,,,,,270,31.997,132.812,15.002,34.097,135.021,17.917,33.047,133.916,16.46,1440397,171,Room Name 171,L 1,80.719,739.081,32.382,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378384,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,42.63,133.916,15,,,,,,,270,41.663,132.812,15.002,43.764,135.021,17.917,42.714,133.916,16.46,1440398,172,Room Name 172,L 1,80.906,740.954,42.048,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378441,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,52.297,133.916,15,,,,,,,270,51.33,132.812,15.002,53.431,135.021,17.917,52.38,133.916,16.46,1440399,173,Room Name 173,L 1,81.094,742.905,51.715,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378499,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,61.963,133.916,15,,,,,,,270,60.997,132.812,15.002,63.097,135.021,17.917,62.047,133.916,16.46,1440400,174,Room Name 174,L 1,80.719,739.159,61.382,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378556,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,71.63,133.916,15,,,,,,,270,70.663,132.812,15.002,72.764,135.021,17.917,71.714,133.916,16.46,1440401,175,Room Name 175,L 1,80.906,741.032,71.048,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378613,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,81.297,133.916,15,,,,,,,270,80.33,132.812,15.002,82.431,135.021,17.917,81.38,133.916,16.46,1440402,176,Room Name 176,L 1,81.094,742.905,80.715,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378662,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,90.963,133.916,15,,,,,,,270,89.997,132.812,15.002,92.097,135.021,17.917,91.047,133.916,16.46,1440403,177,Room Name 177,L 1,80.719,739.159,90.382,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378709,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,100.63,133.916,15,,,,,,,270,99.663,132.812,15.002,101.764,135.021,17.917,100.714,133.916,16.46,1440404,178,Room Name 178,L 1,80.906,740.954,100.048,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378755,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,110.297,133.916,15,,,,,,,270,109.33,132.812,15.002,111.431,135.021,17.917,110.38,133.916,16.46,1440406,180,Room Name 180,L 1,81.094,742.905,109.715,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378802,Furniture,Chair-Task Arms,Chair-Task Arms,,,,L 1,,,,,,,,9 SF,1.13 CF,,,"Textile - Slate Blue; Plastic, Opaque Black",,,,,,Point,120.297,133.916,15,,,,,,,270,119.33,132.812,15.002,121.431,135.021,17.917,120.38,133.916,16.46,1440405,179,Room Name 179,L 1,83.708,766.535,119.548,135.729,15,,"Area=9 SF | Base Material=Plastic, Opaque Black | Caster Material=Plastic, Opaque Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Chair-Task Arms | Level=L 1 | Seat/Back Material=Textile - Slate Blue | Type=Chair-Task Arms | Type Id=Chair-Task Arms | Type IfcGUID=25VjgOKgz12enyjs5jfEkM | Type Name=Chair-Task Arms | Volume=1.13 CF"
1378909,Walls,,"Generic - 8"" - INTERIOR",,,,L 1,,C1010,Partitions,"13' - 4 3/4""","0' - 8""",,,122 SF,81.45 CF,,,Default Wall; Bamboo,,,,"0' - 0""","-0' - 6""",Curve,88.288,169.666,15,81.59,169.666,15,94.986,169.666,15,,81.59,169.333,15,94.986,169.999,26.5,88.288,169.666,20.75,,,,,,,,,,,"Area=122 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=13' - 4 3/4"" | Related to Mass=False | Top Offset=-0' - 6"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=11' - 6"" | Volume=81.45 CF | Width=0' - 8"""
1378993,Walls,,Storefront Frosted Glass,,,,L 1,,,,"14' - 2""",,,,124 SF,,,,,,,,"0' - 0""","-3' - 0""",Curve,59.465,159.833,15,66.548,159.833,15,52.382,159.833,15,,52.382,159.333,15,66.548,160.333,24,59.465,159.833,19.5,,,,,,,,,,,"Adjust for Mullion Size=False | Area=124 SF | Base Offset=0' - 0"" | Border 1 Type=2.5"" x 5"" rectangular | Border 2 Type=2.5"" x 5"" rectangular | Export Type to IFC=0 | Family and Type=Storefront Frosted Glass | Interior Type=2.5"" x 5"" rectangular | Length=14' - 2"" | Offset=0' - 0"" | Related to Mass=False | Top Offset=-3' - 0"" | Type=Storefront Frosted Glass | Type Id=Storefront Frosted Glass | Type IfcGUID=0qPTEG2gXE9wewKVR_0u5D | Type Mark=CW03 | Type Name=Storefront Frosted Glass | Unconnected Height=9' - 0"""
1379108,Walls,,"Generic - 8"" - INTERIOR",,,,L 1,,C1010,Partitions,"9' - 3 1/4""","0' - 8""",,,96 SF,64.03 CF,,,Default Wall; Bamboo,,,,"0' - 0""","-2' - 0""",Curve,66.548,164.468,15,66.548,169.104,15,66.548,159.833,15,,66.215,159.499,15,66.882,169.104,25,66.548,164.302,20,,,,,,,,,,,"Area=96 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=9' - 3 1/4"" | Related to Mass=False | Top Offset=-2' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=10' - 0"" | Volume=64.03 CF | Width=0' - 8"""
1379153,Walls,,"Generic - 8"" - INTERIOR",,,,L 1,,C1010,Partitions,"9' - 3 1/4""","0' - 8""",,,96 SF,64.03 CF,,,Default Wall; Bamboo,,,,"0' - 0""","-2' - 0""",Curve,81.048,164.468,15,81.048,169.104,15,81.048,159.833,15,,80.715,159.499,15,81.382,169.104,25,81.048,164.302,20,,,,,,,,,,,"Area=96 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=9' - 3 1/4"" | Related to Mass=False | Top Offset=-2' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=10' - 0"" | Volume=64.03 CF | Width=0' - 8"""
