element_id,discipline,category,family,type,level,base_level,top_level,mark,system_name,system_type,service_type,classification,assembly_code,assembly_description,material,size,width,height,length,depth,area,volume,takt_id
1944471,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 2 5/32""","7' - 7""",,"0' - 1""",32 SF,2.64 CF,L -1 Zone 5
1944473,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 0 29/32""","7' - 7""",,"0' - 1""",31 SF,2.58 CF,L -1 Zone 5
1944946,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"2' - 11 1/2""","7' - 7""",,"0' - 1""",22 SF,1.87 CF,L -1 Zone 5
1944948,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"2' - 11 1/2""","7' - 7""",,"0' - 1""",22 SF,1.87 CF,L -1 Zone 5
1945028,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"2' - 10 7/8""","7' - 7""",,"0' - 1""",22 SF,1.84 CF,L -1 Zone 4
1945030,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"2' - 10 7/8""","7' - 7""",,"0' - 1""",22 SF,1.84 CF,L -1 Zone 5
1945118,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 0 29/32""","7' - 7""",,"0' - 1""",31 SF,2.58 CF,L -1 Zone 4
1945120,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 2 5/32""","7' - 7""",,"0' - 1""",32 SF,2.64 CF,L -1 Zone 4
1945122,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 0 29/32""","7' - 7""",,"0' - 1""",31 SF,2.58 CF,L -1 Zone 4
1945337,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 2 1/4""","7' - 7""",,"0' - 1""",32 SF,2.65 CF,L -1 Zone 4
1945339,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 2 1/4""","7' - 7""",,"0' - 1""",32 SF,2.65 CF,L -1 Zone 4
1945645,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 2 1/4""","7' - 7""",,"0' - 1""",32 SF,2.65 CF,L -1 Zone 5
1945647,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 2 1/4""","7' - 7""",,"0' - 1""",32 SF,2.65 CF,L -1 Zone 5
1946441,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 0 29/32""","7' - 7""",,"0' - 1""",31 SF,2.58 CF,
1946443,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 2 5/32""","7' - 7""",,"0' - 1""",32 SF,2.64 CF,
1946445,Architecture,Curtain Panels,System Panel,Glazed,L -1,,,,,,,,,,Glass,,"4' - 0 29/32""","7' - 7""",,"0' - 1""",31 SF,2.58 CF,
1944480,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L -1 Zone 5
1944481,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L -1 Zone 5
1944482,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 5/32""","0' - 5""",3 SF,0.36 CF,L -1 Zone 5
1944483,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L -1 Zone 5
1944484,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 5/32""","0' - 5""",3 SF,0.36 CF,L -1 Zone 5
1944485,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L -1 Zone 5
1944486,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1944488,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1944493,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1944494,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1944949,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","2' - 11 1/2""","0' - 5""",2 SF,0.26 CF,L -1 Zone 5
1944950,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","2' - 11 1/2""","0' - 5""",2 SF,0.26 CF,L -1 Zone 5
1944951,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","2' - 11 1/2""","0' - 5""",2 SF,0.26 CF,L -1 Zone 5
1944952,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","2' - 11 1/2""","0' - 5""",2 SF,0.26 CF,L -1 Zone 5
1944953,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1944954,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1944955,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1945031,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","2' - 10 7/8""","0' - 5""",2 SF,0.25 CF,L -1 Zone 5
1945032,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","2' - 10 7/8""","0' - 5""",2 SF,0.25 CF,L -1 Zone 4
1945033,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","2' - 10 7/8""","0' - 5""",2 SF,0.25 CF,L -1 Zone 4
1945034,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","2' - 10 7/8""","0' - 5""",2 SF,0.25 CF,L -1 Zone 5
1945035,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1945036,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 4
1945037,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 4
1945123,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L -1 Zone 4
1945124,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L -1 Zone 4
1945125,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 5/32""","0' - 5""",3 SF,0.36 CF,L -1 Zone 4
1945126,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L -1 Zone 4
1945127,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 5/32""","0' - 5""",3 SF,0.36 CF,L -1 Zone 4
1945128,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L -1 Zone 4
1945129,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 4
1945130,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 4
1945131,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 4
1945132,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 4
1945340,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L -1 Zone 4
1945341,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L -1 Zone 4
1945342,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L -1 Zone 4
1945343,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L -1 Zone 4
1945344,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 4
1945345,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 4
1945346,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 4
1945648,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L -1 Zone 5
1945649,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L -1 Zone 5
1945650,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L -1 Zone 5
1945651,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L -1 Zone 5
1945652,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1945653,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1945654,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L -1 Zone 5
1946446,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,
1946447,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,
1946448,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 5/32""","0' - 5""",3 SF,0.36 CF,
1946449,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,
1946450,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 5/32""","0' - 5""",3 SF,0.36 CF,
1946451,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,
1946452,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1946453,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1946454,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1946455,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
2001201,Architecture,Doors,Door-FRP_Flush-Cline_Aluminum_Doors-Series_200BE-Aluminum_Tubular,Not a Type - Load Type Catalog,L -1,,,368.0,,,,,,,Glass-Cline-Thick Tempered; Aluminum-Cline-Clear Anodized Class II,,"4' - 0""","8' - 0""",,,52 SF,5.13 CF,
2000668,Architecture,Doors,Door-Passage-Double-Flush,"72"" x 80""",L -1,,,362.0,,,,,C1020,Interior Doors,Aluminum; Metal - Paint Finish - Grey; Metal Door - Brindle,,"6' - 0""","8' - 0""",,"0' - 1 3/4""",92 SF,9.46 CF,
2179042,Architecture,Doors,Door-Passage-Single-Flush,"3'6"" x 8'",L -1,,,388.0,,,,,C1020,Interior Doors,Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"3' - 6""","8' - 0""",,"0' - 1 3/4""",65 SF,6.13 CF,L -1 Zone 3
2179045,Architecture,Doors,Door-Passage-Single-Flush,"3'6"" x 8'",L -1,,,391.0,,,,,C1020,Interior Doors,Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"3' - 6""","8' - 0""",,"0' - 1 3/4""",65 SF,6.13 CF,L -1 Zone 3
2001120,Architecture,Doors,Door-Passage-Single-Flush,"36"" x 96""",L -1,,,367.0,,,,,C1020,Interior Doors,Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"4' - 0""","8' - 0""",,"0' - 1 3/4""",70 SF,6.80 CF,
2001269,Architecture,Doors,Door-Passage-Single-Flush,"36"" x 96""",L -1,,,369.0,,,,,C1020,Interior Doors,Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"4' - 0""","8' - 0""",,"0' - 1 3/4""",70 SF,6.80 CF,L -1 Zone 2
2179041,Architecture,Doors,Door-Passage-Single-Flush,"36"" x 96""",L -1,,,387.0,,,,,C1020,Interior Doors,Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"4' - 0""","8' - 0""",,"0' - 1 3/4""",70 SF,6.80 CF,
2179043,Architecture,Doors,Door-Passage-Single-Flush,"36"" x 96""",L -1,,,389.0,,,,,C1020,Interior Doors,Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"4' - 0""","8' - 0""",,"0' - 1 3/4""",70 SF,6.80 CF,
2179044,Architecture,Doors,Door-Passage-Single-Flush,"36"" x 96""",L -1,,,390.0,,,,,C1020,Interior Doors,Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"4' - 0""","8' - 0""",,"0' - 1 3/4""",70 SF,6.80 CF,
1618002,Architecture,Doors,Door-Passage-Single-Flush,"36"" x 96"" EXTERIOR",L -1,,,289.0,,,,,B2030,Exterior Doors,Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"3' - 6""","8' - 0""",,"0' - 1 3/4""",65 SF,6.13 CF,
1695687,Architecture,Doors,Door-Passage-Single-Flush,"36"" x 96"" EXTERIOR",L -1,,,328.0,,,,,B2030,Exterior Doors,Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"3' - 6""","8' - 0""",,"0' - 1 3/4""",65 SF,6.13 CF,L -1 Zone 1
1408820,Architecture,Doors,Door-Passage-Single-Vision_Lite,"3'6"" x 96""",L -1,,,216.0,,,,,C1020,Interior Doors,Glass; Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"3' - 6""","8' - 0""",,"0' - 1 3/4""",66 SF,6.02 CF,
1637707,Architecture,Doors,Door-Passage-Single-Vision_Lite,"3'6"" x 96""",L -1,,,303.0,,,,,C1020,Interior Doors,Glass; Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"3' - 6""","8' - 0""",,"0' - 1 3/4""",66 SF,6.02 CF,
1951041,Architecture,Doors,Door-Passage-Single-Vision_Lite,"3'6"" x 96""",L -1,,,346.0,,,,,C1020,Interior Doors,Glass; Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"3' - 6""","8' - 0""",,"0' - 1 3/4""",66 SF,6.02 CF,
1951258,Architecture,Doors,Door-Passage-Single-Vision_Lite,"3'6"" x 96""",L -1,,,347.0,,,,,C1020,Interior Doors,Glass; Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"3' - 6""","8' - 0""",,"0' - 1 3/4""",66 SF,6.02 CF,L -1 Zone 4
1951491,Architecture,Doors,Door-Passage-Single-Vision_Lite,"3'6"" x 96""",L -1,,,348.0,,,,,C1020,Interior Doors,Glass; Aluminum; Wood - Birch; Metal - Paint Finish - Grey,,"3' - 6""","8' - 0""",,"0' - 1 3/4""",66 SF,6.02 CF,
1413056,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413057,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413058,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413059,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413117,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413118,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413119,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413120,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413242,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413243,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413244,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1413245,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545036,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545037,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545038,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545039,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545090,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545091,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545092,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545093,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545136,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545137,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545138,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1545139,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1609125,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1609126,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1609127,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1609128,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1609169,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1609170,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1609171,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1609172,Architecture,Furniture,Chair (2),Chair (2),L -1,,,,,,,,,,Metal - Chrome; Textile - Bamboo Weave,,,,,,5 SF,0.45 CF,
1351458,Architecture,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,L -1,,,,,,,,E2010,Fixed Furnishings,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,"2' - 4 1/2""",,,,18 SF,0.33 CF,
1351523,Architecture,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,L -1,,,,,,,,E2010,Fixed Furnishings,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,"2' - 4 1/2""",,,,18 SF,0.33 CF,
1351590,Architecture,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,L -1,,,,,,,,E2010,Fixed Furnishings,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,"2' - 4 1/2""",,,,18 SF,0.33 CF,
1351641,Architecture,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,L -1,,,,,,,,E2010,Fixed Furnishings,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,"2' - 4 1/2""",,,,18 SF,0.33 CF,
1405808,Architecture,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,L -1,,,,,,,,E2010,Fixed Furnishings,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,"2' - 4 1/2""",,,,18 SF,0.33 CF,
